stock_code,stock_name,stock_class,gap_per,gap_hour,gap_int,stck_oprc,stck_hgpr,stck_lwpr_D_10,stck_lwpr_D_9,stck_lwpr_D_8,stck_lwpr_D_7,stck_lwpr_D_6,stck_lwpr_D_5,stck_lwpr_D_4,stck_lwpr_D_3,stck_lwpr_D_2,stck_lwpr_D_1,stck_lwpr_D_0,acml_vol_D_10,acml_vol_D_9,acml_vol_D_8,acml_vol_D_7,acml_vol_D_6,acml_vol_D_5,acml_vol_D_4,acml_vol_D_3,acml_vol_D_2,acml_vol_D_1,acml_vol_D_0,gap_change,mean_vlome,today_vlome,volume_change,slope,day_change,deter_change,day_change_per
Q500065,신한 블룸버그 레버리지 WTI원유 선물 ETN,kospi,2.30,090009,2.3,10455.0,10495.0,12765.0,12410.0,12735.0,11755.0,11090.0,9880.0,10000.0,9255.0,9605.0,10190.0,10290.0,1532.0,1016.0,94172.0,5168.0,51200.0,144589.0,47168.0,32048.0,6291.0,28539.0,25987.0,2.3,27653.88888888889,25987,-0.060276834682684854,0.00034387882854115077,40.0,1,0.003825920612147371
Q500074,신한 블룸버그 -2X 천연가스 선물 ETN(H),kospi,6.32,090021,6.32,66110.0,66570.0,49860.0,55355.0,57200.0,50605.0,52100.0,54470.0,54400.0,60050.0,65930.0,60395.0,64055.0,3043.0,4675.0,2762.0,2011.0,2472.0,4564.0,1341.0,3969.0,3085.0,3332.0,2930.0,6.32,3102.4444444444443,2930,-0.05558341093044905,5.3872816257945325e-05,460.0,1,0.006958100136136736
Q500028,신한 인버스 2X 다우존스지수 선물 ETN(H),kospi,2.52,090030,2.52,2240.0,2245.0,2140.0,2215.0,2140.0,2255.0,2225.0,2255.0,2215.0,2240.0,2210.0,2175.0,2225.0,43404.0,104964.0,121432.0,140800.0,61775.0,60594.0,76411.0,154824.0,41738.0,124398.0,114885.0,2.52,80816.7,114885,0.4215502488965772,0.0022839326714059255,5.0,1,0.0022321428571427937
Q500051,신한 인버스 2X S&P500 선물 ETN,kospi,2.21,090029,2.21,3470.0,3480.0,3430.0,3595.0,3490.0,3605.0,3500.0,3560.0,3440.0,3480.0,3460.0,3380.0,3385.0,472.0,50355.0,38977.0,28181.0,21612.0,14483.0,25699.0,7010.0,20607.0,15575.0,10030.0,2.21,21078.1,10030,-0.5241506587405885,0.0014463982004046477,10.0,1,0.0028818443804035088
Q500017,신한 은 선물 ETN(H),kospi,2.76,090012,2.76,12455.0,12500.0,10795.0,10750.0,11150.0,11705.0,11720.0,11755.0,11755.0,12090.0,12195.0,12120.0,12385.0,120.0,207.0,435.0,1282.0,80.0,247.0,709.0,658.0,339.0,140.0,187.0,2.76,453.0,187,-0.58719646799117,0.0004014940578814797,45.0,1,0.0036130068245685543
Q500019,신한 레버리지 WTI원유 선물 ETN(H),kospi,2.55,090015,2.55,805.0,815.0,970.0,930.0,965.0,905.0,850.0,750.0,765.0,705.0,735.0,780.0,800.0,683298.0,1891989.0,1913055.0,5344173.0,5123875.0,6170161.0,2613365.0,6678906.0,2604967.0,1925075.0,2528463.0,2.55,3302458.9,2528463,-0.23436957837688754,0.004504781109519658,10.0,1,0.012422360248447228
Q500029,신한 레버리지 은 선물 ETN(H),kospi,4.82,090013,4.82,7395.0,7460.0,5590.0,5545.0,5940.0,6550.0,6540.0,6590.0,6600.0,6940.0,7095.0,7005.0,7010.0,41156.0,66727.0,149266.0,210707.0,97187.0,71998.0,93594.0,87555.0,39403.0,54302.0,83991.0,4.82,72655.11111111111,83991,0.15602328198979665,0.0006330839635861004,65.0,1,0.008789722785665921
Q500037,신한 레버리지 금 선물 ETN,kospi,2.14,090003,2.14,20045.0,20105.0,17315.0,17730.0,18340.0,18840.0,18740.0,19065.0,19200.0,20145.0,20330.0,19565.0,19820.0,220.0,377.0,6836.0,11827.0,3377.0,840.0,934.0,6567.0,3892.0,3433.0,4825.0,2.14,3874.4444444444443,4825,0.24533983366790935,0.00025215981128778013,60.0,1,0.0029932651534048116
Q500040,신한 레버리지 구리 선물 ETN,kospi,2.22,090006,2.22,18905.0,18990.0,19010.0,18800.0,18805.0,18725.0,18560.0,17485.0,17475.0,17520.0,18030.0,18445.0,18780.0,219.0,460.0,590.0,747.0,331.0,1313.0,635.0,1394.0,50.0,1127.0,300.0,2.22,637.6666666666666,300,-0.5295347621536852,0.00023137026142679864,85.0,1,0.004496165035704935
Q510019,대신 인버스 천연가스 선물 ETN(H),kospi,3.46,090026,3.46,7025.0,7065.0,6015.0,6295.0,6405.0,6040.0,6155.0,6230.0,6310.0,6630.0,6945.0,6680.0,6870.0,5266.0,16940.0,12844.0,3976.0,3503.0,6419.0,4658.0,25884.0,6164.0,5214.0,785.0,3.46,7404.444444444444,785,-0.893982593037215,0.0006167245369799576,40.0,1,0.005693950177935836
Q520062,미래에셋 인도네시아 금속&에너지 Top5 ETN,kospi,2.87,090030,2.87,9150.0,9150.0,9170.0,9150.0,9110.0,8965.0,8830.0,8630.0,8595.0,8825.0,8850.0,8895.0,8695.0,105.0,404.0,129.0,854.0,30402.0,518.0,74.0,378.0,325.0,61.0,264.0,2.87,348.375,264,-0.24219590958019377,0.0004903703629815184,0.0,0,0.0
Q530071,삼성 인버스 2X 나스닥 100 ETN(H),kospi,2.08,090004,2.08,6395.0,6410.0,6835.0,7085.0,6975.0,7065.0,6790.0,6695.0,6380.0,6405.0,6390.0,6240.0,6330.0,117466.0,411445.0,194117.0,279503.0,433833.0,171686.0,233636.0,131487.0,101411.0,161680.0,113658.0,2.08,208091.4,113658,-0.4538073173615056,0.0007473018749095434,15.0,1,0.0023455824863174435
Q530099,삼성 블룸버그 레버리지 WTI원유 선물 ETN,kospi,2.74,090027,2.74,10505.0,10505.0,12765.0,12380.0,12710.0,11770.0,11095.0,9895.0,10020.0,9260.0,9600.0,10130.0,10290.0,13196.0,35744.0,38601.0,97205.0,289749.0,252361.0,203269.0,216902.0,183806.0,123944.0,62137.0,2.74,134112.3,62137,-0.5366793351541954,0.000344223398729496,0.0,0,0.0
Q530102,삼성 인버스 2X 천연가스 선물 ETN C,kospi,6.72,090013,6.72,65430.0,65430.0,50000.0,55405.0,55820.0,49605.0,51140.0,53015.0,53630.0,59100.0,64700.0,59890.0,61865.0,48248.0,92308.0,50389.0,84136.0,50859.0,160850.0,48300.0,66564.0,47238.0,71593.0,45728.0,6.72,61100.77777777778,45728,-0.2515970882349198,5.281759068915992e-05,0.0,0,0.0
Q530031,삼성 레버리지 WTI원유 선물 ETN,kospi,2.79,090010,2.79,1100.0,1105.0,1345.0,1300.0,1335.0,1240.0,1170.0,1045.0,1055.0,980.0,1010.0,1070.0,1080.0,1840307.0,2136354.0,2722729.0,5941664.0,10518844.0,10179438.0,3346862.0,7919235.0,4855126.0,3066396.0,2949754.0,2.79,4946163.9,2949754,-0.4036279307282964,0.0033089821312535083,5.0,1,0.00454545454545463
Q530055,삼성 레버리지 금 선물 ETN(H),kospi,2.97,090030,2.97,33085.0,33450.0,28095.0,28595.0,29995.0,30900.0,30820.0,31135.0,31455.0,33100.0,33310.0,32035.0,32970.0,3613.0,806.0,16604.0,7547.0,13896.0,28098.0,26465.0,10510.0,9185.0,36718.0,29568.0,2.97,14969.4,29568,0.9752294681149545,0.0001509682864022286,365.0,1,0.011032189814115245
Q530061,삼성 레버리지 은 선물 ETN(H),kospi,5.04,090001,5.04,12295.0,12385.0,9285.0,9220.0,9875.0,10875.0,10860.0,10930.0,10950.0,11560.0,11775.0,11635.0,12080.0,12841.0,21371.0,49623.0,87439.0,29440.0,23608.0,11589.0,103607.0,13706.0,15737.0,38034.0,5.04,29077.444444444445,38034,0.30802416535153254,0.0003799471615442329,90.0,1,0.0073200488003253295
Q530063,삼성 레버리지 구리 선물 ETN(H),kospi,2.96,090019,2.96,15495.0,15820.0,15290.0,15065.0,15230.0,15215.0,15095.0,14140.0,14235.0,14210.0,14645.0,15010.0,15495.0,9968.0,5153.0,27430.0,2359.0,44215.0,74931.0,47965.0,3320.0,2153.0,7139.0,29379.0,2.96,23298.9,29379,0.2609608178926901,0.00027814594956015115,325.0,1,0.020974507905776152
Q550071,QV 블룸버그 2X WTI원유선물 ETN,kospi,2.49,090029,2.49,10490.0,10490.0,12740.0,12370.0,12685.0,11780.0,11065.0,9900.0,10015.0,9275.0,9645.0,10175.0,10340.0,19.0,536.0,10878.0,11397.0,18800.0,16868.0,5661.0,26081.0,1732.0,9649.0,3838.0,2.49,10231.2,3838,-0.6248729376808195,0.00034561110083257705,0.0,0,0.0
Q550045,QV 인버스 레버리지 S&P500 ETN,kospi,3.60,090029,3.6,2305.0,2305.0,2250.0,2330.0,2285.0,2340.0,2300.0,2350.0,2230.0,2250.0,2265.0,2210.0,2265.0,2.0,720.0,519.0,441.0,205.0,4003.0,393.0,253.0,104.0,367.0,160.0,3.6,329.625,160,-0.5145999241562382,0.002160482513948091,0.0,0,0.0
Q570046,TRUE 인버스 2X 천연가스 선물 ETN(H),kospi,6.96,090026,6.96,1460.0,1460.0,1100.0,1205.0,1250.0,1105.0,1145.0,1170.0,1195.0,1320.0,1445.0,1330.0,1400.0,1542861.0,1987839.0,2069992.0,1322558.0,908684.0,1703682.0,385433.0,2062763.0,527412.0,858068.0,422929.0,6.96,1251262.4,422929,-0.6619981548234806,0.002378495014276607,0.0,0,0.0
Q570078,TRUE 블룸버그 레버리지 WTI원유 선물 ETN,kospi,2.15,090027,2.15,10470.0,10520.0,12790.0,12405.0,12735.0,11795.0,11105.0,9910.0,10020.0,9295.0,9640.0,10230.0,10310.0,3346.0,4555.0,35020.0,42522.0,71193.0,96229.0,18562.0,58060.0,26471.0,29459.0,15262.0,2.15,36626.8,15262,-0.5833105813229658,0.00034427659420966056,50.0,1,0.0047755491881567025
Q570084,TRUE 블룸버그 인버스 2X 천연가스선물 ETN,kospi,6.56,090022,6.56,60425.0,60425.0,46140.0,51240.0,51590.0,46165.0,47440.0,49510.0,49505.0,54730.0,60240.0,55540.0,57650.0,5909.0,5740.0,13028.0,4351.0,5930.0,37410.0,11049.0,1445.0,696.0,11207.0,3905.0,6.56,6018.5,3905,-0.35116723436072106,5.820632756336083e-05,0.0,0,0.0
Q570023,TRUE 인버스 2X S&P500 선물 ETN(H),kospi,2.89,090029,2.89,2135.0,2140.0,2085.0,2175.0,2145.0,2215.0,2160.0,2175.0,2115.0,2135.0,2120.0,2070.0,2115.0,10874.0,35867.0,47586.0,40466.0,65884.0,59617.0,25462.0,28618.0,4535.0,36430.0,26976.0,2.89,32102.4,26976,-0.159688995215311,0.0023746478869118926,5.0,1,0.0023419203747072626
Q580014,KB 인버스 2X 나스닥 100 ETN,kospi,2.00,090029,2.0,7645.0,7665.0,8205.0,8565.0,8280.0,8425.0,8065.0,8005.0,7600.0,7610.0,7650.0,7440.0,7425.0,14031.0,58267.0,80129.0,34424.0,15969.0,24937.0,28625.0,27784.0,43861.0,7726.0,15783.0,2.0,28369.222222222223,15783,-0.44365764149724074,0.0006178385164060571,20.0,1,0.002616088947024142
Q580017,KB 인버스 2X S&P 500 선물 ETN,kospi,2.10,090005,2.1,10445.0,10490.0,10330.0,10815.0,10535.0,10855.0,10550.0,10735.0,10365.0,10485.0,10410.0,10155.0,10200.0,938.0,3981.0,7750.0,1077.0,3260.0,583.0,4669.0,760.0,26292.0,3404.0,3587.0,2.1,3690.8888888888887,3587,-0.028147389969293668,0.0004806913809167184,45.0,1,0.0043082814743895526
Q580021,KB 인버스 천연가스 선물 ETN,kospi,3.01,090021,3.01,11460.0,11460.0,9945.0,10500.0,10445.0,9875.0,10040.0,10305.0,10305.0,10810.0,11295.0,10935.0,11065.0,16599.0,12875.0,13661.0,19705.0,2047.0,49997.0,6121.0,9004.0,15223.0,4231.0,3138.0,3.01,11811.111111111111,3138,-0.7343179680150518,0.0003800627341921112,0.0,0,0.0
Q580036,KB S&P 레버리지 WTI원유 선물 ETN(H),kospi,3.12,090010,3.12,9930.0,10010.0,11970.0,11530.0,11970.0,11150.0,10545.0,9330.0,9485.0,8755.0,9080.0,9630.0,9910.0,2816.0,11505.0,6746.0,13290.0,40517.0,61267.0,13426.0,19049.0,22337.0,14481.0,18820.0,3.12,12384.875,18820,0.5195954743184732,0.0003693742603518008,80.0,1,0.00805639476334341
Q580044,KB 인버스 2X KOSDAQ 150 선물 ETN,kospi,2.21,090030,2.21,12460.0,12460.0,12280.0,13080.0,12965.0,12840.0,12655.0,12690.0,12310.0,12525.0,12320.0,12140.0,11725.0,99350.0,149374.0,155477.0,241903.0,418060.0,185474.0,274640.0,178146.0,102539.0,116431.0,92585.0,2.21,155403.11111111112,92585,-0.4042268566051874,0.00039809644453119887,0.0,0,0.0
Q610041,메리츠 블룸버그 레버리지 WTI선물 ETN(H),kospi,2.84,090027,2.84,9955.0,10055.0,11990.0,11555.0,11950.0,11150.0,10520.0,9315.0,9465.0,8745.0,9100.0,9645.0,9935.0,1303.0,1343.0,12337.0,17024.0,21714.0,20597.0,11561.0,16924.0,9096.0,22565.0,25257.0,2.84,12183.4,25257,1.0730666316463386,0.00036483675633087537,100.0,1,0.010045203415369075
Q610044,메리츠 인버스 천연가스 선물 ETN(H),kospi,3.75,090010,3.75,21870.0,21870.0,18745.0,19685.0,20005.0,18835.0,19130.0,19515.0,19670.0,20710.0,21740.0,20865.0,21445.0,16095.0,1979.0,20058.0,17222.0,16532.0,48788.0,25090.0,9880.0,4849.0,53958.0,9513.0,3.75,14794.444444444445,9513,-0.35698835899361625,0.00020013949555323089,0.0,0,0.0
009520,포스코엠텍,kospi,2.39,090029,2.39,13260.0,14850.0,11280.0,10820.0,10860.0,10540.0,10560.0,10840.0,11370.0,11030.0,11360.0,12860.0,13100.0,5091641.0,3637100.0,3439050.0,3006220.0,2940171.0,33795544.0,5319546.0,3057643.0,30361030.0,15845051.0,30873984.0,2.39,3313058.875,30873984,8.318875747416351,0.0002230116576853025,1590.0,1,0.11990950226244346
021045,대호특수강우,kospi,2.04,090030,2.04,9000.0,9000.0,9050.0,9050.0,9150.0,9150.0,9050.0,9000.0,9130.0,8910.0,8900.0,8780.0,8700.0,628.0,567.0,384.0,148.0,721.0,632.0,11.0,825.0,896.0,853.0,164.0,2.04,534.6666666666666,164,-0.6932668329177056,0.0005598754734619175,0.0,0,0.0
024880,케이피에프,kospi,3.98,090028,3.98,7330.0,7840.0,6470.0,6290.0,6040.0,5850.0,5990.0,6090.0,6430.0,6680.0,6650.0,6610.0,7110.0,2524645.0,507496.0,591446.0,524980.0,560697.0,838088.0,9996622.0,3137475.0,1075379.0,1905257.0,8806568.0,3.98,1085257.3333333333,8806568,7.114727935494255,0.00045698798433732135,510.0,1,0.06957708049113243
030520,한글과컴퓨터,kospi,3.19,090021,3.19,14260.0,15450.0,14300.0,13880.0,13650.0,13400.0,13430.0,13130.0,13590.0,13960.0,13990.0,14010.0,13950.0,139852.0,170854.0,165802.0,158631.0,107166.0,103225.0,160782.0,110428.0,108978.0,61570.0,1118378.0,3.19,123966.8,1118378,8.021592878093166,0.0002851530805975986,1190.0,1,0.08345021037868161
030960,양지사,kospi,2.51,090023,2.51,22400.0,23450.0,24100.0,24750.0,23050.0,23100.0,22600.0,23500.0,23200.0,22600.0,22200.0,21750.0,21800.0,1739186.0,948793.0,687146.0,1849525.0,617465.0,562757.0,170970.0,169548.0,117025.0,130675.0,364120.0,2.51,688421.5,364120,-0.47107985442058387,0.00020971271701820875,1050.0,1,0.046875
031860,엔에스엔,kospi,7.21,090026,7.21,593.0,722.0,464.0,470.0,435.0,445.0,451.0,437.0,440.0,450.0,449.0,500.0,593.0,3049769.0,689408.0,1021864.0,576034.0,312985.0,593073.0,2694626.0,1266889.0,1782688.0,7858528.0,18971330.0,7.21,1198792.9,18971330,14.825360660711288,0.0023262177407770107,129.0,1,0.21753794266441817
033310,엠투엔,kospi,2.22,090027,2.22,4605.0,5080.0,4250.0,4205.0,4120.0,4050.0,4050.0,4065.0,4095.0,4260.0,4190.0,4140.0,4510.0,106725.0,99134.0,114796.0,307403.0,153257.0,104058.0,100085.0,67426.0,92449.0,223608.0,964694.0,2.22,86147.875,964694,10.198117190934774,0.000780683168206455,475.0,1,0.10314875135722046
036120,SCI평가정보,kospi,4.74,090027,4.74,4630.0,4735.0,4155.0,4465.0,4205.0,4245.0,4240.0,4360.0,4270.0,4390.0,4610.0,4385.0,4390.0,7237628.0,21705988.0,13812397.0,14492168.0,4738024.0,8817964.0,2334831.0,4269867.0,6140695.0,2622287.0,6418813.0,4.74,8355395.2,6418813,-0.2317762539825764,0.0009749162345100332,105.0,1,0.022678185745140356
044340,위닉스,kospi,2.01,090006,2.01,11700.0,13420.0,12640.0,12430.0,12110.0,11520.0,11050.0,11000.0,11120.0,11320.0,11380.0,11360.0,11700.0,28072.0,27015.0,32486.0,49011.0,24033.0,34512.0,22958.0,38367.0,17001.0,20227.0,861729.0,2.01,28515.5,861729,29.219670004032896,0.00030015506750184464,1720.0,1,0.14700854700854693
045520,크린앤사이언스,kospi,3.10,090004,3.1,10900.0,11400.0,11800.0,11350.0,11210.0,10710.0,10600.0,9640.0,9530.0,9890.0,10180.0,10000.0,10480.0,34434.0,36889.0,41810.0,56989.0,34664.0,109862.0,43045.0,179274.0,28061.0,58913.0,236579.0,3.1,35796.5,236579,5.608998086405095,0.0003170217277041793,500.0,1,0.04587155963302747
046070,코다코,kospi,2.00,090020,2.0,1175.0,1175.0,1093.0,1132.0,1117.0,1098.0,1112.0,1090.0,834.0,1020.0,1071.0,1112.0,1093.0,997880.0,245408.0,98431.0,145732.0,133466.0,64842.0,2263362.0,574663.0,204990.0,928851.0,314352.0,2.0,274056.1111111111,314352,0.1470351773055396,0.002855377764134165,0.0,0,0.0
060280,큐렉소,kospi,4.51,090029,4.51,13390.0,13650.0,9160.0,8920.0,8720.0,8660.0,9260.0,9200.0,10930.0,12870.0,11900.0,12200.0,12450.0,202960.0,183565.0,189822.0,258428.0,222691.0,4262199.0,7670232.0,9880702.0,3614274.0,6593974.0,3754523.0,4.51,2649732.3,3754523,0.4169442701815578,0.0001806561929829275,260.0,1,0.01941747572815533
065370,위세아이텍,kospi,6.92,090030,6.92,25500.0,25900.0,19980.0,20200.0,19230.0,18280.0,18630.0,18260.0,19400.0,18550.0,18280.0,19110.0,22500.0,405278.0,464493.0,501969.0,475174.0,381133.0,317622.0,556685.0,320669.0,349928.0,3965291.0,3264409.0,6.92,379545.1,3264409,7.600846118155657,9.00291600364496e-05,400.0,1,0.015686274509803866
071670,에이테크솔루션,kospi,5.77,090027,5.77,12690.0,14630.0,11290.0,10850.0,10290.0,10110.0,10250.0,10160.0,10620.0,11010.0,11240.0,11420.0,12510.0,125929.0,151242.0,147283.0,97531.0,71378.0,70255.0,117162.0,827601.0,123738.0,408026.0,4258887.0,5.77,101892.0,4258887,40.7980508773996,0.00019712778021676209,1940.0,1,0.152876280535855
072520,제넨바이오,kospi,6.16,090027,6.16,1900.0,1958.0,1480.0,1380.0,1308.0,1325.0,1439.0,1560.0,1613.0,1545.0,1450.0,1548.0,1570.0,165292.0,706736.0,257238.0,763196.0,1720468.0,432220.0,236111.0,402379.0,527996.0,9403170.0,3204731.0,6.16,388082.0,3204731,7.2578707592725245,0.0017227669280990092,58.0,1,0.030526315789473735
078150,HB테크놀러지,kospi,5.44,090028,5.44,2340.0,2365.0,1949.0,1936.0,1855.0,1831.0,1853.0,1902.0,2025.0,2020.0,1988.0,2020.0,2250.0,238473.0,227833.0,456503.0,250867.0,385936.0,1403229.0,607551.0,559210.0,434581.0,11753000.0,6139928.0,5.44,351467.1111111111,6139928,16.469424039676227,0.0015376702820871116,25.0,1,0.010683760683760646
078860,아이오케이,kospi,2.72,090003,2.72,378.0,404.0,408.0,400.0,395.0,393.0,390.0,374.0,374.0,379.0,368.0,360.0,371.0,195123.0,222465.0,234320.0,307823.0,156771.0,322078.0,200883.0,204717.0,567659.0,538369.0,1371374.0,2.72,204950.11111111112,1371374,5.691257655657122,0.011675776629057454,26.0,1,0.06878306878306883
