date,url,comment
2020.02.13,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=3737&page=16#section1,▶ 현재시간 9시 00분 KBI메탈 현재가 1800원 기준 매수!!     
2020.02.13,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=3737&page=16#section1,▶ 현재시간 9시 02분 컴퍼니케이 현재가 11200원 기준 매수!!      
2020.02.13,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=3737&page=16#section1,▶ 현재시간 9시 03분 무림SP 현재가 2660원 기준 매수!!     
2020.02.13,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=3737&page=16#section1,▶ 현재시간 9시 06분 전파기지국 현재가 4310원 기준 매수!!      
2020.02.12,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=3618&page=16#section1,▶ 현재시간 9시 00분 진흥기업 현재가 2700원 기준 매수!!     
2020.02.12,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=3618&page=16#section1,▶ 현재시간 9시 01분 사조오양 현재가 8200원 기준 매수!!    
2020.02.12,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=3618&page=16#section1,▶ 현재시간 9시 03분 유라테크 현재가 7130원 기준 매수!!     
2020.02.11,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=3505&page=16#section1,▶ 현재시간 9시 00분 웅진씽크빅 2750원 기준 매수!!      
2020.02.11,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=3505&page=16#section1,▶ 현재시간 9시 01분 계양전기 3540원 기준 매수!!       
2020.02.11,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=3505&page=16#section1,▶ 현재시간 9시 02분 셀트리온헬스케어 61800원 기준 매수!!        
2020.02.11,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=3505&page=16#section1,▶ 현재시간 9시 06분 덕신하우징 1770원 기준 매수!!   
2020.02.10,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=3372&page=16#section1,▶ 현재시간 9시 00분 티비씨 1320원 기준 매수!!     
2020.02.10,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=3372&page=16#section1,▶ 현재시간 9시 01분 아세아텍 3900원 기준 매수!!      
2020.02.10,http://www.fantastock.co.kr/bbs/board.php?bo_table=free_list20&wr_id=3372&page=16#section1,▶ 현재시간 9시 02분 패션플랫폼 1340원 기준 매수!!       
