stock_code,stock_name,stock_class,gap_per,gap_hour,gap_int,stck_oprc,stck_hgpr,stck_lwpr_D_10,stck_lwpr_D_9,stck_lwpr_D_8,stck_lwpr_D_7,stck_lwpr_D_6,stck_lwpr_D_5,stck_lwpr_D_4,stck_lwpr_D_3,stck_lwpr_D_2,stck_lwpr_D_1,stck_lwpr_D_0,acml_vol_D_10,acml_vol_D_9,acml_vol_D_8,acml_vol_D_7,acml_vol_D_6,acml_vol_D_5,acml_vol_D_4,acml_vol_D_3,acml_vol_D_2,acml_vol_D_1,acml_vol_D_0,gap_change,mean_vlome,today_vlome,volume_change,slope,day_change,deter_change,day_change_per
195870,해성디에스,kospi,2.93,090010,2.93,43900.0,44100.0,39150.0,40000.0,40300.0,41500.0,46850.0,45350.0,46700.0,45500.0,44150.0,42650.0,42700.0,101182.0,100088.0,130523.0,1724036.0,466808.0,388629.0,243676.0,195624.0,145151.0,146190.0,157031.0,2.93,201597.88888888888,157031,-0.22106823208576365,0.00012970881129292477,200.0,1,0.004555808656036442
195930,TIGER 유로스탁스50(합성 H),kospi,3.07,090030,3.07,14615.0,14615.0,14750.0,14645.0,14830.0,14930.0,15030.0,14785.0,14900.0,14720.0,14625.0,14180.0,14505.0,81132.0,32316.0,38893.0,37181.0,29325.0,9100.0,18487.0,32550.0,11832.0,25992.0,10279.0,3.07,24909.88888888889,10279,-0.5873526354995116,0.00035053099339815545,0.0,0,0.0
204450,KODEX 차이나H레버리지(H),kospi,2.53,090024,2.53,2030.0,2060.0,2075.0,2200.0,2260.0,2225.0,2230.0,2125.0,2125.0,1985.0,1980.0,1950.0,1965.0,564228.0,739138.0,855389.0,1036167.0,753044.0,691772.0,329559.0,1189397.0,558873.0,580535.0,592361.0,2.53,671953.2,592361,-0.11844902293790693,0.002516443726725632,30.0,1,0.014778325123152802
217770,TIGER 원유선물인버스(H),kospi,2.85,090006,2.85,3605.0,3610.0,3425.0,3345.0,3335.0,3275.0,3215.0,3340.0,3385.0,3430.0,3365.0,3465.0,3570.0,334945.0,162935.0,151023.0,335417.0,545842.0,484730.0,318636.0,575757.0,463280.0,525703.0,853501.0,2.85,337613.5,853501,1.5280416807977169,0.001246435194883847,5.0,1,0.001386962552011095
225040,TIGER 미국S&P500레버리지(합성 H),kospi,2.84,090007,2.84,22850.0,22990.0,23685.0,23100.0,23450.0,24305.0,24440.0,23700.0,23670.0,22550.0,22630.0,22155.0,22800.0,5224.0,15371.0,11543.0,23897.0,26912.0,16873.0,6290.0,30984.0,106785.0,38566.0,31320.0,2.84,17766.0,31320,0.762917933130699,0.00022724199703328635,140.0,1,0.006126914660831595
225050,TIGER 유로스탁스레버리지(합성 H),kospi,2.32,090030,2.32,8815.0,8945.0,9250.0,9120.0,9220.0,9435.0,9530.0,9360.0,9420.0,9105.0,9075.0,8555.0,8815.0,2945.0,667.0,11004.0,4784.0,1201.0,255.0,717.0,651.0,1148.0,4737.0,3089.0,2.32,2353.6666666666665,3089,0.312420337062739,0.0005973775841641678,130.0,1,0.014747589336358446
225060,TIGER 이머징마켓MSCI레버리지(합성 H),kospi,3.06,090030,3.06,6915.0,6915.0,6950.0,7075.0,7125.0,7255.0,7355.0,7125.0,7005.0,6780.0,6830.0,6695.0,6770.0,404.0,5995.0,235.0,1023.0,84.0,740.0,691.0,1493.0,1954.0,823.0,525.0,3.06,828.0,525,-0.3659420289855072,0.0007473416188062357,0.0,0,0.0
226320,잇츠한불,kospi,4.87,090014,4.87,16790.0,16790.0,17640.0,18140.0,18340.0,17930.0,17720.0,17450.0,17480.0,17460.0,16680.0,16010.0,16190.0,28297.0,83503.0,32970.0,36802.0,30499.0,28335.0,39213.0,22355.0,32935.0,51145.0,27769.0,4.87,29732.88888888889,27769,-0.0660510620487601,0.00029876058406355974,0.0,0,0.0
228800,TIGER 여행레저,kospi,2.30,090015,2.3,4010.0,4010.0,4245.0,4310.0,4280.0,4260.0,4205.0,4120.0,4150.0,4080.0,3985.0,3920.0,3900.0,520972.0,667640.0,442876.0,694612.0,461988.0,589565.0,385301.0,294270.0,433386.0,676008.0,305143.0,2.3,449451.0,305143,-0.32107615735641926,0.0012383235183087435,0.0,0,0.0
229200,KODEX 코스닥150,kospi,2.24,090029,2.24,11410.0,11595.0,11240.0,11270.0,11340.0,11685.0,11755.0,11700.0,11660.0,11440.0,10915.0,11165.0,11400.0,7905228.0,7210162.0,10208415.0,10048712.0,7201463.0,11017000.0,6888874.0,11241917.0,11181042.0,12729494.0,7728186.0,2.24,8291421.3,7728186,-0.06792988555532686,0.0004561013093639561,185.0,1,0.016213847502191125
233160,TIGER 코스닥150 레버리지,kospi,3.35,090011,3.35,9100.0,9410.0,8920.0,9010.0,9100.0,9670.0,9815.0,9650.0,9580.0,9190.0,8995.0,8805.0,9090.0,136943.0,88048.0,170221.0,150234.0,124343.0,152205.0,64781.0,186301.0,147260.0,169933.0,129510.0,3.35,122942.6,129510,0.05341842453307466,0.0005921793182903023,310.0,1,0.03406593406593417
233740,KODEX 코스닥150레버리지,kospi,4.24,090025,4.24,8335.0,8600.0,8220.0,8250.0,8360.0,8835.0,8980.0,8850.0,8770.0,8380.0,8215.0,8020.0,8325.0,22461284.0,18258920.0,21982126.0,22015778.0,16447893.0,14202333.0,12594678.0,21450790.0,25163336.0,26371986.0,19702764.0,4.24,17458546.3,19702764,0.1285455078238673,0.000645995059951347,265.0,1,0.031793641271745665
243880,TIGER 200IT레버리지,kospi,2.82,090018,2.82,35175.0,35175.0,35450.0,35285.0,35585.0,36650.0,37580.0,36845.0,36085.0,34770.0,34905.0,34010.0,34435.0,3882.0,3689.0,2314.0,19934.0,7521.0,5590.0,5133.0,8675.0,4864.0,21600.0,9450.0,2.82,5208.5,9450,0.814341941057886,0.00015045315627006237,0.0,0,0.0
248070,솔루엠,kospi,2.24,090011,2.24,22850.0,23300.0,21600.0,21900.0,21700.0,21800.0,21950.0,21850.0,22050.0,22250.0,21600.0,22300.0,22350.0,193794.0,196945.0,108571.0,168467.0,112060.0,127347.0,405064.0,374824.0,301874.0,257965.0,309236.0,2.24,201129.6,309236,0.537496221341861,0.00020910573208462598,450.0,1,0.01969365426695835
250730,KBSTAR 차이나HSCEI(H),kospi,3.03,090029,3.03,7810.0,7810.0,7740.0,7995.0,8100.0,8065.0,8065.0,7865.0,7745.0,7590.0,7560.0,7535.0,7550.0,18982.0,28870.0,37109.0,39467.0,100030.0,33394.0,59103.0,43326.0,29683.0,65024.0,54438.0,3.03,33053.77777777778,54438,0.6469524411396914,0.0006414826594186243,0.0,0,0.0
