stock_code,stock_name,stock_class,gap_per,gap_hour,gap_int,stck_oprc,stck_hgpr,stck_lwpr_D_10,stck_lwpr_D_9,stck_lwpr_D_8,stck_lwpr_D_7,stck_lwpr_D_6,stck_lwpr_D_5,stck_lwpr_D_4,stck_lwpr_D_3,stck_lwpr_D_2,stck_lwpr_D_1,stck_lwpr_D_0,acml_vol_D_10,acml_vol_D_9,acml_vol_D_8,acml_vol_D_7,acml_vol_D_6,acml_vol_D_5,acml_vol_D_4,acml_vol_D_3,acml_vol_D_2,acml_vol_D_1,acml_vol_D_0,gap_change,mean_vlome,today_vlome,volume_change,slope,day_change,deter_change,day_change_per
011230,삼화전자,kospi,3.19,090030,3.19,2910.0,2915.0,2670.0,2695.0,2660.0,2665.0,2610.0,2645.0,2665.0,2635.0,2670.0,2685.0,2790.0,22774.0,18604.0,6657.0,16945.0,20553.0,13467.0,18149.0,12717.0,26142.0,146694.0,54951.0,3.19,15879.8,54951,2.460434010503911,0.0015265898970490007,5.0,1,0.0017182130584192379
011790,SKC,kospi,3.02,090029,3.02,113000.0,121000.0,99000.0,98200.0,99000.0,102300.0,104000.0,101200.0,103100.0,103800.0,103200.0,107000.0,112200.0,296532.0,166001.0,203194.0,427861.0,427282.0,294755.0,281298.0,161544.0,295156.0,477280.0,1225597.0,3.02,266582.3,1225597,3.5974432661133164,3.743841322331663e-05,8000.0,1,0.07079646017699126
012280,영화금속,kospi,4.55,090024,4.55,1182.0,1182.0,991.0,996.0,996.0,999.0,1001.0,1021.0,1036.0,1048.0,1052.0,1060.0,1080.0,891369.0,586421.0,448538.0,520005.0,1086706.0,689364.0,445531.0,512798.0,241399.0,1490787.0,1278479.0,4.55,481833.8888888889,1278479,1.65336048269286,0.0035521338607958234,0.0,0,0.0
013520,화승코퍼레이션,kospi,2.49,090030,2.49,2055.0,2055.0,1770.0,1780.0,1803.0,1789.0,1810.0,1851.0,1834.0,1891.0,1940.0,1976.0,1978.0,64238.0,55851.0,37190.0,127879.0,167106.0,394206.0,842634.0,220606.0,135585.0,378608.0,118002.0,2.49,133848.77777777778,118002,-0.11839314516631128,0.0021667574369635648,0.0,0,0.0
014285,금강공업우,kospi,2.00,090030,2.0,11200.0,11200.0,11310.0,11300.0,11200.0,11150.0,11050.0,10990.0,10870.0,10950.0,10970.0,10970.0,10560.0,128.0,417.0,592.0,993.0,740.0,877.0,417.0,384.0,254.0,1323.0,5607.0,2.0,533.5555555555555,5607,9.508746355685131,0.0004247648451888884,0.0,0,0.0
019175,신풍제약우,kospi,2.36,090030,2.36,32550.0,32550.0,32950.0,34250.0,33000.0,32250.0,30900.0,30950.0,31450.0,31400.0,31500.0,31600.0,31000.0,6078.0,3354.0,10204.0,8949.0,11286.0,4392.0,4790.0,3626.0,4547.0,6838.0,9885.0,2.36,6358.444444444444,9885,0.5546255198685912,0.0001370868973636542,0.0,0,0.0
024900,덕양산업,kospi,3.40,090026,3.4,3865.0,3990.0,2675.0,2710.0,2740.0,2730.0,2715.0,3035.0,2985.0,3115.0,3075.0,3170.0,3705.0,600971.0,576460.0,397787.0,388510.0,19361802.0,3091842.0,1873449.0,1833743.0,1441160.0,10604904.0,5224707.0,3.4,1134180.7777777778,5224707,3.606591032372166,0.0007089171762597634,125.0,1,0.03234152652005173
042700,한미반도체,kospi,9.15,090030,9.15,23200.0,24050.0,15200.0,15720.0,15720.0,15730.0,15800.0,16760.0,20050.0,20200.0,20550.0,21200.0,20200.0,1988525.0,849219.0,497499.0,792471.0,1179731.0,28637404.0,12309526.0,7040251.0,8232381.0,12465790.0,8791856.0,9.15,3656644.777777778,8791856,1.4043505821046693,0.00012268190404234156,850.0,1,0.03663793103448265
069260,TKG휴켐스,kospi,7.05,090025,7.05,20600.0,22550.0,18820.0,18800.0,18820.0,18810.0,18760.0,18720.0,18680.0,18660.0,18850.0,19000.0,19760.0,105822.0,116696.0,90036.0,95960.0,100532.0,71297.0,80698.0,84013.0,127991.0,105445.0,2431725.0,7.05,89280.5,2431725,26.23691063558112,0.00019284167815472277,1950.0,1,0.09466019417475735
069640,한세엠케이,kospi,3.39,090015,3.39,2895.0,2895.0,2670.0,2640.0,2710.0,2820.0,2775.0,2760.0,2710.0,2730.0,2765.0,2765.0,2795.0,2400.0,3833.0,11886.0,10970.0,7031.0,1951.0,4928.0,5268.0,6165.0,8786.0,1793.0,3.39,5722.7,1793,-0.6866863543432296,0.0016845677790428982,0.0,0,0.0
091090,세원이앤씨,kospi,4.51,090028,4.51,255.0,264.0,210.0,220.0,230.0,222.0,200.0,185.0,194.0,197.0,197.0,214.0,233.0,35955612.0,53121312.0,18830698.0,11518752.0,14519589.0,17827012.0,11911480.0,6041899.0,11108745.0,29590468.0,21131900.0,4.51,11469801.0,21131900,0.8423946500902675,0.009918276526269072,9.0,1,0.03529411764705892
091230,TIGER 반도체,kospi,2.38,090005,2.38,30800.0,30900.0,25715.0,26460.0,26370.0,26415.0,26590.0,27465.0,27920.0,28070.0,29000.0,29880.0,30195.0,202057.0,77306.0,59693.0,56949.0,82823.0,378759.0,137297.0,185526.0,219403.0,355754.0,202189.0,2.38,143000.8,202189,0.41390118097241424,0.00014535027850723017,100.0,1,0.0032467532467532756
093230,이아이디,kospi,3.47,090028,3.47,2000.0,2000.0,1131.0,1050.0,1052.0,1088.0,1101.0,1139.0,1107.0,1373.0,1426.0,1631.0,1778.0,1663005.0,18438588.0,6526439.0,15784009.0,13960849.0,8689820.0,32223830.0,13881545.0,28780538.0,59993168.0,15051629.0,3.47,13995040.1,15051629,0.07549738281921758,-0.00012877720285973932,0.0,0,0.0
108320,LX세미콘,kospi,2.62,090027,2.62,113600.0,115200.0,93000.0,91500.0,89000.0,88000.0,89700.0,96300.0,98200.0,100100.0,111500.0,110600.0,111100.0,208158.0,115802.0,210616.0,136997.0,298257.0,536369.0,314021.0,1898876.0,643329.0,645271.0,398527.0,2.62,286072.1111111111,398527,0.393099797292757,3.3031577901983025e-05,1600.0,1,0.014084507042253502
112610,씨에스윈드,kospi,3.54,090027,3.54,75300.0,76300.0,68700.0,69900.0,69100.0,69200.0,69300.0,69000.0,67900.0,69300.0,70700.0,70500.0,72100.0,885629.0,388601.0,216710.0,282551.0,299847.0,231076.0,233035.0,262363.0,191777.0,514185.0,608086.0,3.54,242006.66666666666,608086,1.5126828462025839,5.8535325240990154e-05,1000.0,1,0.013280212483399723
195870,해성디에스,kospi,2.09,090029,2.09,53800.0,54200.0,45500.0,44850.0,45450.0,45850.0,46850.0,47550.0,48150.0,47650.0,48150.0,50000.0,51900.0,345121.0,105980.0,142979.0,257169.0,168727.0,424243.0,182266.0,164196.0,153072.0,760181.0,254857.0,2.09,174601.11111111112,254857,0.45965279589667873,8.144273522314339e-05,400.0,1,0.0074349442379182396
204450,KODEX 차이나H레버리지(H),kospi,2.03,090006,2.03,2260.0,2330.0,2000.0,1920.0,1955.0,2025.0,2040.0,2145.0,2050.0,2065.0,2185.0,2150.0,2255.0,570095.0,970318.0,712873.0,975131.0,895571.0,647926.0,757341.0,471633.0,1116128.0,767929.0,734189.0,2.03,711927.1,734189,0.03126991513597388,0.002015428058053576,70.0,1,0.030973451327433565
322000,현대에너지솔루션,kospi,3.54,090026,3.54,58300.0,58500.0,49700.0,49200.0,50100.0,51100.0,50400.0,50000.0,49800.0,50100.0,51100.0,52400.0,52800.0,225879.0,135738.0,129828.0,439235.0,176229.0,103199.0,92973.0,112369.0,163855.0,633765.0,780776.0,3.54,132541.11111111112,780776,4.890821296536923,6.996204260121503e-05,200.0,1,0.0034305317324185847
371160,TIGER 차이나항셍테크,kospi,2.31,090022,2.31,6195.0,6245.0,5565.0,5530.0,5575.0,5745.0,5695.0,5880.0,5835.0,5840.0,6040.0,5985.0,6095.0,2469205.0,901682.0,1461812.0,3530794.0,1326040.0,3401381.0,1616585.0,1288369.0,5183221.0,4244950.0,1956451.0,2.31,2118518.4,1956451,-0.07650035043358605,0.0007791801682044289,50.0,1,0.008071025020177647
37550K,DL이앤씨우,kospi,2.28,090030,2.28,19700.0,19710.0,19560.0,19610.0,19550.0,19570.0,19300.0,19220.0,18840.0,18800.0,18840.0,18850.0,19260.0,5225.0,3816.0,3090.0,2028.0,4226.0,5836.0,5763.0,3041.0,3524.0,3374.0,4138.0,2.28,4061.0,4138,0.01896084708199952,0.00024056497278795639,10.0,1,0.0005076142131978933
377990,TIGER Fn신재생에너지,kospi,2.19,090019,2.19,10030.0,10185.0,9330.0,9415.0,9540.0,9590.0,9385.0,9355.0,9385.0,9485.0,9655.0,9690.0,10005.0,39068.0,18483.0,21423.0,46434.0,59263.0,65051.0,31053.0,25775.0,25710.0,39826.0,87241.0,2.19,34226.5,87241,1.5489313835770528,0.00045972574905636,155.0,1,0.015453639082751769
388420,KBSTAR 비메모리반도체액티브,kospi,2.76,090005,2.76,9300.0,9400.0,7650.0,7815.0,7725.0,7700.0,7725.0,7975.0,8340.0,8430.0,8670.0,8960.0,9180.0,133931.0,75177.0,52403.0,78049.0,45964.0,441915.0,319585.0,618517.0,544778.0,1530830.0,1008935.0,2.76,231949.9,1008935,3.349797089802583,0.0004483288623419237,100.0,1,0.010752688172043001
395160,KODEX Fn시스템반도체,kospi,3.01,090027,3.01,8900.0,8900.0,7610.0,7630.0,7585.0,7580.0,7610.0,7750.0,8025.0,8075.0,8200.0,8520.0,8710.0,41545.0,39183.0,33514.0,15689.0,24355.0,77170.0,84047.0,61085.0,102791.0,206262.0,98836.0,3.01,48808.9,98836,1.0249585628850477,0.0004848876926404704,0.0,0,0.0
395270,HANARO Fn K-반도체,kospi,2.55,090030,2.55,8460.0,8460.0,7685.0,7660.0,7645.0,7680.0,7710.0,7890.0,7930.0,7970.0,8020.0,8240.0,8315.0,2306.0,2540.0,12956.0,259.0,3429.0,3822.0,14469.0,8587.0,14773.0,23527.0,21170.0,2.55,7145.6,21170,1.9626623376623376,0.0005572452330889664,0.0,0,0.0
396500,TIGER Fn반도체TOP10,kospi,2.69,090024,2.69,8215.0,8315.0,7140.0,7195.0,7150.0,7160.0,7175.0,7415.0,7575.0,7665.0,7760.0,7975.0,8145.0,6157391.0,280274.0,228727.0,511641.0,334453.0,870106.0,534798.0,6434122.0,710666.0,826622.0,1003767.0,2.69,434851.25,1003767,1.3082996771884638,0.0005457278604722969,100.0,1,0.012172854534388211
402340,SK스퀘어,kospi,3.44,090023,3.44,40500.0,41900.0,36450.0,36750.0,36850.0,36750.0,37050.0,37350.0,36450.0,36400.0,37400.0,38450.0,39600.0,395162.0,301324.0,211357.0,284060.0,326685.0,259136.0,288539.0,357365.0,426191.0,606238.0,764234.0,3.44,288941.9,764234,1.6449400381183898,0.00010739945670150473,1400.0,1,0.03456790123456788
423920,TIGER 미국필라델피아반도체레버리지(합성),kospi,2.24,090024,2.24,10250.0,10410.0,9710.0,9760.0,9835.0,9940.0,9520.0,9900.0,9880.0,9580.0,9435.0,9980.0,10200.0,162909.0,145495.0,179237.0,256457.0,280829.0,128093.0,89833.0,121085.0,164057.0,164690.0,142842.0,2.24,125113.625,142842,0.1416981963395274,0.00046515517518106673,160.0,1,0.01560975609756099
438320,TIGER 차이나항셍테크레버리지(합성 H),kospi,4.14,090010,4.14,8940.0,9105.0,7045.0,7000.0,7160.0,7615.0,7610.0,8230.0,7915.0,7960.0,8535.0,8360.0,8720.0,503420.0,315383.0,431216.0,356533.0,346952.0,285217.0,403495.0,408745.0,244327.0,256831.0,333365.0,4.14,330400.8,333365,0.00897152791397593,0.0005032954142638686,165.0,1,0.01845637583892623
442580,ARIRANG 글로벌D램반도체iSelect,kospi,9.31,090030,9.31,12500.0,12500.0,10625.0,10765.0,10770.0,10800.0,10515.0,11180.0,11155.0,10980.0,11030.0,11315.0,11370.0,931.0,809.0,488.0,5094.0,4970.0,552.0,705.0,6272.0,5047.0,3138.0,2461.0,9.31,3623.8,2461,-0.32087863568629615,0.000347714709095947,0.0,0,0.0
447660,ARIRANG Apple채권혼합Fn,kospi,3.21,090030,3.21,10755.0,10755.0,10080.0,10210.0,10270.0,10320.0,10305.0,10330.0,10145.0,10335.0,10335.0,10385.0,10365.0,33256.0,1851.0,3998.0,4775.0,6468.0,16672.0,11686.0,15203.0,5118.0,2915.0,8091.0,3.21,8459.555555555555,8091,-0.04356677524429964,0.0004482109795810293,0.0,0,0.0
449770,KOSEF 미국S&P500,kospi,2.10,090030,2.1,10705.0,10705.0,10280.0,10205.0,10305.0,10410.0,10095.0,10150.0,10330.0,10300.0,10315.0,10470.0,10475.0,13325.0,9389.0,8589.0,63.0,1777.0,1590.0,3216.0,295.0,318.0,1025.0,295.0,2.1,4903.7,295,-0.9398413442910455,0.00044667920326582703,0.0,0,0.0
J0113321D,유니켐 38WR,kospi,3.33,090018,3.33,341.0,350.0,295.0,298.0,300.0,305.0,310.0,314.0,316.0,320.0,331.0,322.0,331.0,34655.0,103812.0,69198.0,136317.0,38144.0,244564.0,540016.0,172753.0,40234.0,190326.0,196494.0,3.33,93334.22222222222,196494,1.1052728069256483,0.01365187072199081,9.0,1,0.02639296187683282
J01957229,리더스 기술투자 9WR,kospi,3.94,090030,3.94,132.0,134.0,125.0,124.0,120.0,120.0,118.0,116.0,112.0,111.0,115.0,118.0,123.0,19017.0,37864.0,269716.0,231875.0,46208.0,55738.0,241513.0,37494.0,9116.0,68119.0,130860.0,3.94,94866.4,130860,0.3794135753016874,0.029219685658524615,2.0,1,0.015151515151515138
J2901221A,대유에이피 3WR,kospi,11.76,090030,11.76,114.0,114.0,158.0,134.0,132.0,99.0,79.0,90.0,80.0,89.0,66.0,94.0,79.0,5328.0,24208.0,84755.0,283647.0,122222.0,72639.0,246423.0,58129.0,227867.0,69783.0,39407.0,11.76,112529.7,39407,-0.6498080062419077,0.003145292048229937,0.0,0,0.0
Q500065,신한 블룸버그 레버리지 WTI원유 선물 ETN,kospi,3.35,090025,3.35,11735.0,11780.0,10000.0,9255.0,9605.0,10190.0,10290.0,10085.0,10190.0,11195.0,11500.0,11295.0,11690.0,47168.0,32048.0,6291.0,28539.0,25987.0,25983.0,7247.0,21307.0,7604.0,32429.0,35185.0,3.35,21386.4,35185,0.6452044289829049,0.0003598271332163823,45.0,1,0.0038346825734980605
Q500019,신한 레버리지 WTI원유 선물 ETN(H),kospi,3.43,090021,3.43,905.0,915.0,765.0,705.0,735.0,780.0,800.0,780.0,780.0,865.0,885.0,865.0,900.0,2613365.0,6678906.0,2604967.0,1925075.0,2528463.0,1346072.0,635566.0,4109591.0,1796986.0,770665.0,1418127.0,3.43,1951220.5555555555,1418127,-0.27321030113060285,0.004637493385279577,10.0,1,0.011049723756906049
Q500029,신한 레버리지 은 선물 ETN(H),kospi,2.83,090029,2.83,7990.0,8070.0,6600.0,6940.0,7095.0,7005.0,7010.0,7425.0,7405.0,7405.0,7495.0,7585.0,7970.0,93594.0,87555.0,39403.0,54302.0,83991.0,49736.0,42364.0,36803.0,31092.0,85235.0,82398.0,2.83,52681.0,82398,0.564093316375923,0.0005918892149413408,80.0,1,0.01001251564455563
Q520009,미래에셋 레버리지 원유선물혼합 ETN(H),kospi,2.83,090015,2.83,6895.0,6935.0,6005.0,5545.0,5750.0,6065.0,6085.0,6095.0,6090.0,6625.0,6755.0,6625.0,6845.0,107824.0,340540.0,250362.0,222493.0,65040.0,198573.0,249296.0,92043.0,48028.0,224692.0,279494.0,2.83,158104.4,279494,0.7677812888192865,0.0006314486153743931,40.0,1,0.005801305293691161
Q530075,삼성 레버리지 HSCEI ETN(H),kospi,5.07,090030,5.07,3420.0,3500.0,3010.0,2915.0,2930.0,3085.0,3105.0,3235.0,3080.0,3105.0,3290.0,3255.0,3410.0,133.0,2278.0,7449.0,1239.0,373.0,437.0,61.0,33.0,958.0,35.0,449.0,5.07,991.3333333333334,449,-0.547074646940148,0.0013402409539865407,80.0,1,0.023391812865497075
Q530099,삼성 블룸버그 레버리지 WTI원유 선물 ETN,kospi,3.71,090001,3.71,11750.0,11775.0,10020.0,9260.0,9600.0,10130.0,10290.0,10070.0,10180.0,11175.0,11475.0,11265.0,11645.0,203269.0,216902.0,183806.0,123944.0,62137.0,40639.0,31564.0,181015.0,102744.0,50510.0,44380.0,3.71,115766.5,44380,-0.6166421201297438,0.0003575113437021813,25.0,1,0.0021276595744681437
Q530031,삼성 레버리지 WTI원유 선물 ETN,kospi,2.93,090014,2.93,1230.0,1240.0,1055.0,980.0,1010.0,1070.0,1080.0,1060.0,1070.0,1175.0,1205.0,1185.0,1225.0,3346862.0,7919235.0,4855126.0,3066396.0,2949754.0,1777000.0,2111327.0,5543653.0,4102028.0,1299215.0,2976981.0,2.93,3567260.6,2976981,-0.1654713984170375,0.003420542740734738,10.0,1,0.008130081300812941
Q530061,삼성 레버리지 은 선물 ETN(H),kospi,2.71,090011,2.71,13250.0,13375.0,10950.0,11560.0,11775.0,11635.0,12080.0,12325.0,12325.0,12310.0,12440.0,12580.0,13220.0,11589.0,103607.0,13706.0,15737.0,38034.0,25336.0,14871.0,5666.0,10940.0,20229.0,21490.0,2.71,16566.555555555555,21490,0.2971917987377515,0.0003642029966206201,125.0,1,0.009433962264151052
Q550071,QV 블룸버그 2X WTI원유선물 ETN,kospi,3.60,090020,3.6,11785.0,11785.0,10015.0,9275.0,9645.0,10175.0,10340.0,10090.0,10200.0,11175.0,11485.0,11330.0,11680.0,5661.0,26081.0,1732.0,9649.0,3838.0,2566.0,1734.0,12820.0,5803.0,362.0,2757.0,3.6,6164.777777777777,2757,-0.5527819332047654,0.0003580568691550935,0.0,0,0.0
Q570069,TRUE 레버리지 플래티넘 선물 ETN,kospi,3.67,090005,3.67,19480.0,19600.0,19125.0,18950.0,19550.0,19025.0,19285.0,19190.0,18930.0,18910.0,18320.0,18710.0,19335.0,830.0,668.0,1124.0,526.0,530.0,222.0,165.0,188.0,760.0,588.0,2111.0,3.67,557.0,2111,2.7899461400359065,0.0002504497910551204,120.0,1,0.006160164271047153
Q570078,TRUE 블룸버그 레버리지 WTI원유 선물 ETN,kospi,3.08,090007,3.08,11725.0,11785.0,10020.0,9295.0,9640.0,10230.0,10310.0,10100.0,10180.0,11200.0,11510.0,11280.0,11660.0,18562.0,58060.0,26471.0,29459.0,15262.0,128599.0,19709.0,87667.0,101316.0,1663.0,19655.0,3.08,49676.5,19655,-0.6043400803196682,0.00036038773044020804,60.0,1,0.0051172707889126645
Q570031,TRUE 레버리지 HSCEI ETN(H),kospi,3.94,090029,3.94,3960.0,4025.0,3435.0,3320.0,3350.0,3490.0,3550.0,3695.0,3520.0,3540.0,3770.0,3725.0,3900.0,44113.0,85046.0,57364.0,39004.0,15022.0,29465.0,77134.0,48326.0,47067.0,53533.0,28651.0,3.94,44644.1,28651,-0.3582354667246064,0.0011402305759896439,65.0,1,0.016414141414141437
Q580036,KB S&P 레버리지 WTI원유 선물 ETN(H),kospi,3.75,090015,3.75,11200.0,11250.0,9485.0,8755.0,9080.0,9630.0,9910.0,9665.0,9700.0,10660.0,10930.0,10675.0,11130.0,13426.0,19049.0,22337.0,14481.0,18820.0,8294.0,3790.0,35112.0,31702.0,5685.0,12574.0,3.75,17814.1,12574,-0.2941546303209255,0.00037898285140519205,50.0,1,0.0044642857142858094
Q610041,메리츠 블룸버그 레버리지 WTI선물 ETN(H),kospi,3.46,090015,3.46,11215.0,11250.0,9465.0,8745.0,9100.0,9645.0,9935.0,9680.0,9710.0,10680.0,10955.0,10690.0,11140.0,11561.0,16924.0,9096.0,22565.0,25257.0,32073.0,7090.0,15670.0,4305.0,10386.0,1556.0,3.46,15568.1,1556,-0.9000520294705199,0.0003801474604728927,35.0,1,0.0031208203299153414
900290,GRT,kospi,2.40,090022,2.4,3410.0,3410.0,2905.0,3040.0,3010.0,3075.0,3110.0,3240.0,3445.0,3450.0,3290.0,3325.0,3260.0,630018.0,163499.0,127223.0,54996.0,747502.0,490022.0,195884.0,128532.0,226073.0,2120635.0,77264.0,2.4,276700.9,77264,-0.7207670809888945,0.0015267759524163628,0.0,0,0.0
007390,네이처셀,kospi,4.21,090022,4.21,15800.0,18410.0,15130.0,15580.0,15650.0,15740.0,15010.0,15400.0,15170.0,15010.0,14940.0,14630.0,15640.0,826563.0,477584.0,362864.0,449246.0,845731.0,642591.0,498947.0,406475.0,502230.0,611165.0,4056504.0,4.21,502787.1,4056504,7.068035158419937,0.0002554941196547821,2610.0,1,0.1651898734177215
016790,카나리아바이오,kospi,2.62,090030,2.62,36400.0,46650.0,27700.0,28850.0,21500.0,23600.0,21950.0,24100.0,22100.0,24600.0,25600.0,32700.0,34200.0,4379464.0,11788091.0,12874772.0,16389542.0,17709356.0,7932430.0,5858777.0,24127720.0,11344854.0,10833765.0,32284068.0,2.62,11243920.6,32284068,1.8712465294356493,-1.1887128131705295e-05,10250.0,1,0.2815934065934067
016920,카스,kospi,2.02,090025,2.02,1664.0,1665.0,1589.0,1628.0,1599.0,1578.0,1550.0,1553.0,1576.0,1581.0,1606.0,1597.0,1630.0,48364.0,38790.0,115332.0,60133.0,116463.0,95042.0,72297.0,60057.0,31376.0,92546.0,78097.0,2.02,63948.4,78097,0.2212502580205291,0.0027555763275406227,1.0,1,0.0006009615384614531
021045,대호특수강우,kospi,2.27,090028,2.27,9000.0,9000.0,9130.0,8910.0,8900.0,8780.0,8700.0,8830.0,8650.0,8630.0,8650.0,8550.0,8560.0,11.0,825.0,896.0,853.0,164.0,41.0,628.0,472.0,213.0,273.0,776.0,2.27,455.8888888888889,776,0.7021691445283937,0.0005210447596140066,0.0,0,0.0
031980,피에스케이홀딩스,kospi,2.98,090024,2.98,10380.0,10380.0,8450.0,9010.0,8790.0,8620.0,8760.0,8990.0,9150.0,9360.0,9630.0,10010.0,9630.0,120384.0,82510.0,33028.0,35545.0,38541.0,129146.0,82941.0,96675.0,61717.0,141172.0,87920.0,2.98,69011.7,87920,0.27398687468936433,0.00040615991023998,0.0,0,0.0
036200,유니셈,kospi,3.74,090023,3.74,9470.0,9530.0,6130.0,6810.0,6910.0,6870.0,7080.0,7920.0,7810.0,8140.0,8540.0,9090.0,9020.0,910102.0,1169642.0,268823.0,269437.0,2020467.0,2567503.0,1266265.0,1314198.0,602929.0,1995490.0,821632.0,3.74,1039838.6,821632,-0.20984660504043606,0.0003892013821552672,60.0,1,0.006335797254487963
036540,SFA반도체,kospi,6.52,090030,6.52,6240.0,6260.0,4815.0,4725.0,4665.0,4690.0,4620.0,4810.0,4925.0,4930.0,5320.0,5550.0,5660.0,32858264.0,5773195.0,4151361.0,4953029.0,2724317.0,18576532.0,6326352.0,6285649.0,26692068.0,42425660.0,15226602.0,6.52,8387573.666666667,15226602,0.8153762464719136,0.00047865928036872963,20.0,1,0.0032051282051281937
036620,감성코퍼레이션,kospi,2.00,090012,2.0,2040.0,2060.0,1955.0,1999.0,1990.0,1950.0,1937.0,1910.0,1902.0,1925.0,1960.0,1995.0,2010.0,486599.0,224760.0,120495.0,245271.0,137523.0,297293.0,230028.0,255722.0,384249.0,261956.0,361316.0,2.0,210816.77777777778,361316,0.7138863605099952,0.0022120907237424287,20.0,1,0.009803921568627416
